Location,Site,Nest,Species,Exp_Year,Attempt_Number,Clutch_Initiation_Date,CI_Last_Checked,Clutch_Completion_Date,CC_Last_Checked,Clutch_Size,Egg_Loss_Number,Egg_Loss_Reason,Egg_Loss_Date,Incubation_Failure,Incubation_Failure_Date,Eggs_Swapped,Hatch_Date,HD_Last_Checked,Brood_Size_Hatching,Day6_Brood_Mass,Brood_Size_Day6,Chick_Loss_Incident_1_Date,Chick_Loss_Incident_1_#lost,Chick_Loss_Incident_1_Reason,Chick_Loss_Incident_2_Date,Chick_Loss_Incident_2_#lost,Chick_Loss_Incident_2_Reason,Chick_Loss_Incident_3_Date,Chick_Loss_Incident_3_#lost,Chick_Loss_Incident_3_Reason,Chick_Loss_Incident_4_Date,Chick_Loss_Incident_4_#lost,Chick_Loss_Incident_4_Reason,Chick_Abandon_F,Chick_Abandon_M,Nest_Fate_Date,Nest_Fate,Nest_Fate_Last_Check,#fledged,Nest_Experiment,Nest_Treatment,Female_ID,Male_ID,Fecal_Sample_nb,Notes
Ithaca,Unit_2,29,TRES,2013,1,10-May-13,2d ago,13-May-13,2d ago,4,0,NL,,,,,31-May-13,1,1,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,12d ago,1,,,240151502,240150315,,
Ithaca,Unit_2,30,TRES,2013,1,20-May-13,2d ago,24-May-13,2d ago,5,0,NL,,,,,09-Jun-13,1,3,,,,,,,,,,,,,,,,,20-Jun-13,Died,2d ago,0,,,239152961,,,
Ithaca,Unit_2,32,TRES,2013,1,08-May-13,2d ago,13-May-13,2d ago,6,0,NL,,,,,30-May-13,1,6,,,,,,,,,,,,,,,,,14-Jun-13,Died,3d ago,0,,,160120111,240151534,,
Ithaca,Unit_2,34,TRES,2013,1,08-May-13,2d ago,13-May-13,2d ago,6,0,NL,,,,,30-May-13,1,5,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,15d ago,2,,,222154169,240150677,,
Ithaca,Unit_2,35,TRES,2013,1,07-May-13,2d ago,14-May-13,2d ago,7,0,NL,,,,,31-May-13,1,6,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,12d ago,4,,,240151509,240151538,,
Ithaca,Unit_2,37,TRES,2013,1,21-May-13,2d ago,25-May-13,2d ago,5,0,NL,,,,,10-Jun-13,1,3,,,,,,,,,,,,,,,,,,Fledged,0d ago,3,,,160120373,240150310,,
Ithaca,Unit_2,38,TRES,2013,1,11-May-13,3d ago,22-May-13,2d ago,7,0,NL,,,,,05-Jun-13,1,6,,,,,,,,,,,,,,,,,,Fledged,0d ago,5,,,160120131,232173070,,
Ithaca,Unit_2,46,TRES,2013,1,10-May-13,2d ago,14-May-13,2d ago,5,0,NL,,,,,30-May-13,1,1,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,12d ago,1,,,240151508,240150736,,
Ithaca,Unit_2,47,TRES,2013,1,11-May-13,3d ago,16-May-13,2d ago,5,0,NL,,,,,01-Jun-13,1,5,,,,,,,,,,,,,,,,,28-Jun-13,Fledged,14d ago,5,,,222154163,240151554,,
Ithaca,Unit_2,52,TRES,2013,1,21-May-13,2d ago,25-May-13,2d ago,5,0,NL,,,,,10-Jun-13,1,5,,,,,,,,,,,,,,,,,,Fledged,0d ago,5,,,240151530,259122442,,
Ithaca,Unit_2,55,TRES,2013,1,21-May-13,2d ago,25-May-13,2d ago,5,0,NL,,,,,10-Jun-13,1,4,,,,,,,,,,,,,,,,,,Fledged,0d ago,4,,,240151529,240150676,,
Ithaca,Unit_2,60,TRES,2013,1,09-May-13,2d ago,13-May-13,2d ago,5,0,NL,,,,,30-May-13,1,5,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,,,240151504,240150989,,
Ithaca,Unit_2,61,TRES,2013,1,11-May-13,3d ago,19-May-13,2d ago,5,0,NL,,,,,04-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,240150406,160120825,,
Ithaca,Unit_2,64,TRES,2013,1,10-May-13,2d ago,22-May-13,2d ago,7,0,NL,,,,,,,-8,,,,,,,,,,,,,,,,,04-Jun-13,Died,2d ago,,,,240151527,,,
Ithaca,Unit_2,67,TRES,2013,1,18-May-13,2d ago,23-May-13,2d ago,6,0,NL,,,,,07-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,240151526,160120820,,
Ithaca,Unit_2,69,TRES,2013,1,09-May-13,2d ago,13-May-13,2d ago,5,0,NL,,,,,29-May-13,1,5,,,,,,,,,,,,,,,,,24-Jun-13,Died,13d ago,0,,,240151503,191123962,,
Ithaca,Unit_2,72,TRES,2013,1,08-May-13,2d ago,13-May-13,2d ago,6,0,NL,,,,,30-May-13,1,6,,,,,,,,,,,,,,,,,09-Jun-13,Died,2d ago,0,,,240151260,,,
Ithaca,Unit_2,74,TRES,2013,1,09-May-13,2d ago,13-May-13,2d ago,5,0,NL,,,,,,,-8,,,,,,,,,,,,,,,,,04-Jun-13,Died,2d ago,,,,240151511,,,
Ithaca,Unit_2,75,TRES,2013,1,11-May-13,2d ago,17-May-13,2d ago,7,0,NL,,,,,01-Jun-13,1,7,,,,,,,,,,,,,,,,,28-Jun-13,Fledged,14d ago,4,,,240151517,240151278,,
Ithaca,Unit_2,76,TRES,2013,1,19-May-13,2d ago,23-May-13,2d ago,5,0,NL,,,,,09-Jun-13,1,3,,,,,,,,,,,,,,,,,05-Jul-13,Fledged,3d ago,3,,,240151532,240151301,,
Ithaca,Unit_2,78,TRES,2013,1,19-May-13,2d ago,23-May-13,2d ago,5,1,U,,,,,,,-8,,,,,,,,,,,,,,,,,02-Jun-13,Died,3d ago,,,,160120884,,,
Ithaca,Unit_2,81,TRES,2013,1,16-May-13,2d ago,20-May-13,2d ago,5,0,NL,,,,,,,-8,,,,,,,,,,,,,,,,,04-Jun-13,Died,2d ago,,,,240151524,,,
Ithaca,Unit_2,82,TRES,2013,1,13-May-13,3d ago,18-May-13,2d ago,5,0,NL,,,,,,,-8,,,,,,,,,,,,,,,,,02-Jun-13,Died,2d ago,,,,240151519,,,
Ithaca,Unit_2,83,TRES,2013,1,12-May-13,3d ago,22-May-13,2d ago,6,2,U,,,,,,,-8,,,,,,,,,,,,,,,,,04-Jun-13,Died,2d ago,,,,240151523,,,
Ithaca,Unit_2,84,TRES,2013,1,14-Jun-13,2d ago,17-Jun-13,2d ago,4,0,NL,,,,,01-Jul-13,1,4,,,,,,,,,,,,,,,,,,,0d ago,0,,,240151523,240150352,,
Ithaca,Unit_2,86,TRES,2013,1,12-May-13,3d ago,17-May-13,2d ago,5,1,U,,,,,,,-8,,,,,,,,,,,,,,,,,02-Jun-13,Died,2d ago,,,,240151520,,,
Ithaca,Unit_2,91,TRES,2013,1,12-May-13,3d ago,20-May-13,2d ago,7,0,NL,,,,,05-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,160120102,239159636,,
Ithaca,Unit_2,93,TRES,2013,1,20-May-13,2d ago,26-May-13,2d ago,7,1,U,,,,,11-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,240151533,259122442,,
Ithaca,Unit_2,95,TRES,2013,1,18-May-13,2d ago,22-May-13,2d ago,5,0,NL,,,,,09-Jun-13,1,4,,,,,,,,,,,,,,,,,05-Jul-13,Fledged,3d ago,4,,,240151522,259122440,,
Ithaca,Unit_2,97,TRES,2013,1,13-May-13,3d ago,18-May-13,2d ago,5,0,NL,,,,,01-Jun-13,1,5,,,,,,,,,,,,,,,,,28-Jun-13,Fledged,14d ago,5,,,240150945,240151371,,
Ithaca,Unit_2,99,TRES,2013,1,10-Jun-13,2d ago,12-Jun-13,3d ago,3,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,240151524,240150330,,
Ithaca,Unit_2,100,TRES,2013,1,09-May-13,2d ago,14-May-13,2d ago,6,0,NL,,,,,29-May-13,1,6,,,,,,,,,,,,,,,,,09-Jun-13,Died,3d ago,0,,,160118769,240151340,,
Ithaca,Unit_2,102,TRES,2013,1,15-May-13,2d ago,19-May-13,2d ago,5,0,NL,,,,,,,-8,,,,,,,,,,,,,,,,,29-May-13,Died,6d ago,,,,240151521,,,
Ithaca,Unit_2,103,TRES,2013,1,16-Jun-13,2d ago,19-Jun-13,2d ago,4,2,X,,,,,,0,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,160118771,,,
Ithaca,Unit_2,104,TRES,2013,1,06-May-13,2d ago,11-May-13,2d ago,6,1,U,,,,,,,-8,,,,,,,,,,,,,,,,,09-Jun-13,Died,3d ago,,,,160118771,,,
Ithaca,Unit_2,106,TRES,2013,1,06-May-13,2d ago,11-May-13,2d ago,6,0,NL,,,,,25-May-13,1,6,,,,,,,,,,,,,,,,,26-Jun-13,Died,2d ago0,0,,,240151501,240151528,,
Ithaca,Unit_2,109,TRES,2013,1,13-May-13,3d ago,21-May-13,2d ago,5,0,NL,,,,,05-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,191123985,239159631,,
Ithaca,Unit_2,110,TRES,2013,1,07-May-13,2d ago,12-May-13,2d ago,6,0,NL,,,,,28-May-13,1,5,,,,,,,,,,,,,,,,,24-Jun-13,Died,13d ago,0,,,222153407,222154542,,
Ithaca,Unit_2,112,TRES,2013,1,07-May-13,2d ago,,,3,3,D,,,,,,,0,,,,,,,,,,,,,,,,,10-May-13,Died,2d ago,0,,,240151553,,,
Ithaca,Unit_2,113,TRES,2013,1,07-May-13,2d ago,12-May-13,2d ago,6,0,NL,,,,,29-May-13,1,6,,,,,,,,,,,,,,,,,09-Jun-13,Died,3d ago,0,,,239152301,,,
Ithaca,Unit_2,116,TRES,2013,1,10-May-13,2d ago,15-May-13,2d ago,6,1,U,,,,,01-Jun-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,240150407,240151539,,
Ithaca,Unit_2,118,TRES,2013,1,08-May-13,2d ago,13-May-13,2d ago,6,0,NL,,,,,28-May-13,1,3,,,,,,,,,,,,,,,,,24-Jun-13,Fledged,13d ago,3,,,240151505,191123955,,
Ithaca,Unit_2,120,TRES,2013,1,10-May-13,2d ago,14-May-13,2d ago,5,0,NL,,,,,31-May-13,1,5,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,,,240151514,240151451,,
Ithaca,Unit_2,121,TRES,2013,1,17-Jun-13,2d ago,20-Jun-13,2d ago,4,0,NL,,,,,04-Jul-13,1,0,,,,,,,,,,,,,,,,,,,0d ago,0,,,160118769,240151340,,
Ithaca,Unit_2,122,TRES,2013,1,13-May-13,3d ago,18-May-13,2d ago,6,0,NL,,,,,04-Jun-13,1,5,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,,,240151518,,,
Ithaca,Unit_2,123,TRES,2013,1,09-May-13,2d ago,14-May-13,2d ago,6,0,NL,,,,,01-Jun-13,1,4,,,,,,,,,,,,,,,,,09-Jun-13,Died,3d ago,0,,,240151510,,,
Ithaca,Unit_2,124,TRES,2013,1,13-May-13,3d ago,20-May-13,2d ago,6,0,NL,,,,,05-Jun-13,1,6,,,,,,,,,,,,,,,,,09-Jun-13,Died,3d ago,0,,,232173136,,,
Ithaca,Unit_2,125,TRES,2013,1,07-May-13,2d ago,12-May-13,2d ago,6,0,NL,,,,,28-May-13,1,6,,,,,,,,,,,,,,,,,24-Jun-13,Fledged,13d ago,2,,,232173199,232173449,,
Ithaca,Unit_2,126,TRES,2013,1,07-May-13,2d ago,13-May-13,2d ago,6,0,NL,,,,,30-May-13,1,4,,,,,,,,,,,,,,,,,09-Jun-03,Died,3d ago,0,,,240151506,240150325,,
Ithaca,Unit_2,127,TRES,2013,1,11-May-13,3d ago,15-May-13,2d ago,5,0,NL,,,,,31-May-13,1,3,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,12d ago,3,,,240151512,240151536,,
Ithaca,Unit_4,4,TRES,2013,1,22-May-13,2d ago,26-May-13,1d ago,5,1,X,,,,,11-Jun-13,1,4,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,4,,,239160699,,,
Ithaca,Unit_4,7,TRES,2013,1,13-May-13,3d ago,24-May-13,2d ago,6,0,NL,,,,,10-Jun-13,1,6,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,6,,,160118791,240150890,,
Ithaca,Unit_4,12,TRES,2013,1,20-May-13,3d ago,24-May-13,1d ago,5,1,X,,,,,10-Jun-13,1,4,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,4,,,240151642,,,
Ithaca,Unit_4,14,TRES,2013,1,12-May-13,3d ago,22-May-13,2d ago,6,0,NL,,,,,07-Jun-13,1,2,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,11d ago,1,,,240150867,,,
Ithaca,Unit_4,16,TRES,2013,1,12-May-13,3d ago,20-May-13,3d ago,7,1,X,,,,,04-Jun-13,1,6,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,1,,,239160131,,,
Ithaca,Unit_4,20,TRES,2013,1,12-May-13,3d ago,24-May-13,2d ago,8,2,U,,,,,10-Jun-13,1,5,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,5,,,240151720,,,
Ithaca,Unit_4,60,TRES,2013,1,08-May-13,2d ago,,,6,6,P5D1,,,,,,,0,,,,,,,,,,,,,,,,,14-May-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_4,61,TRES,2013,1,18-May-13,1d ago,22-May-13,2d ago,5,0,NL,,,,,06-Jun-13,1,5,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,4d ago,4,Predation,NonPred,239160605,239160617,,
Ithaca,Unit_4,64,TRES,2013,1,12-May-13,3d ago,22-May-13,2d ago,6,0,NL,,,,,05-Jun-13,1,4,,,,,,,,,,,,,,,,,14-Jun-13,Died,3d ago,0,Predation,NonPred,191124743,,,
Ithaca,Unit_4,65,TRES,2013,1,20-May-13,3d ago,23-May-13,2d ago,4,0,NL,,,,,07-Jun-13,1,3,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,4d ago,3,Predation,NonPred,239160609,160120776,,
Ithaca,Unit_4,66,TRES,2013,1,12-May-13,3d ago,23-May-13,2d ago,7,0,NL,,,,,07-Jun-13,1,7,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,5,Predation,NonPred,160120107,239160622,,
Ithaca,Unit_4,67,TRES,2013,1,09-May-13,1d ago,13-May-13,3d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,12-Jun-13,Died,1d ago,0,Predation,NonPred,239160602,,,
Ithaca,Unit_4,68,TRES,2013,1,23-May-13,2d ago,25-May-13,2d ago,3,0,NL,,,,,11-Jun-13,1,3,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,1,Predation,Buffer,239160611,,,
Ithaca,Unit_4,69,TRES,2013,1,25-May-13,2d ago,30-May-13,1d ago,4,0,NL,,,,,14-Jun-13,2,4,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,11d ago,4,Predation,Buffer,240150803,240150350,,
Ithaca,Unit_4,72,TRES,2013,1,18-May-13,1d ago,23-May-13,2d ago,6,0,NL,,,,,08-Jun-13,1,6,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,Predation,Pred,239160607,240150692,,
Ithaca,Unit_4,73,TRES,2013,1,20-May-13,3d ago,23-May-13,2d ago,4,4,D,,,,,,,0,,,,,,,,,,,,,,,,,29-May-13,Died,0d ago,0,Predation,Pred,239160606,,,
Ithaca,Unit_4,76,TRES,2013,1,12-May-13,3d ago,22-May-13,2d ago,6,0,NL,,,,,05-Jun-13,1,6,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,5,Predation,Pred,240151641,239160614,,
Ithaca,Unit_4,78,TRES,2013,1,13-May-13,3d ago,,,1,1,U,,,,,,,0,,,,,,,,,,,,,,,,,14-May-13,Unknown,1d ago,0,Predation,Pred,,,,
Ithaca,Unit_4,80,TRES,2013,1,12-May-13,3d ago,21-May-13,3d ago,6,0,NL,,,,,05-Jun-13,0,5,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,6d ago,4,Predation,Pred,239160603,160120140,,
Ithaca,Unit_4,81,TRES,2013,1,06-Jun-13,1d ago,,,1,1,P,,,,,,,0,,,,,,,,,,,,,,,,,07-Jun-13,Predated,1d ago,0,Predation,Pred,,,,
Ithaca,Unit_4,82,TRES,2013,1,12-May-13,3d ago,22-May-13,2d ago,7,1,U,,,,,08-Jun-13,1,5,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,10d ago,5,Predation,Pred,240151418,239160336,,
Ithaca,Unit_4,83,TRES,2013,1,13-May-13,3d ago,,,1,1,U,,,,,,,0,,,,,,,,,,,,,,,,,14-May-13,Unknown,1d ago,0,Predation,Pred,,,,
Ithaca,Unit_4,84,TRES,2013,1,21-May-13,3d ago,25-May-13,2d ago,5,5,U2P3,,,,,,,0,,,,,,,,,,,,,,,,,09-Jun-13,Predated,1d ago,0,Predation,Pred,239160612,,,
Ithaca,Unit_4,86,TRES,2013,1,20-May-13,3d ago,25-May-13,2d ago,6,0,NL,,,,,09-Jun-13,1,5,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,5,Predation,Pred,160120104,239159375,,
Ithaca,Unit_4,87,TRES,2013,1,31-May-13,2d ago,04-Jun-13,1d ago,5,0,NL,,,,,18-Jun-13,1,5,,,,,,,,,,,,,,,,,21-Jul-13,Fledged,14d ago,5,Predation,Pred,239160623,240150695,,
Ithaca,Unit_4,88,TRES,2013,1,11-May-13,3d ago,14-May-13,1d ago,4,0,NL,,,,,29-May-13,1,4,,,,,,,,,,,,,,,,,20-Jun-13,Fledged,9d ago,4,Predation,Pred,239160601,160120139,,
Ithaca,Unit_4,89,TRES,2013,1,13-May-13,3d ago,21-May-13,3d ago,6,0,NL,,,,,04-Jun-13,1,5,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,4d ago,4,Predation,Pred,160120108,239160615,,
Ithaca,Unit_4,90,TRES,2013,1,20-May-13,3d ago,,,6,6,D,,,,,,,0,,,,,,,,,,,,,,,,,27-May-13,Died,1d ago,0,,,,,,
Ithaca,Unit_4,91,TRES,2013,1,19-May-13,3d ago,24-May-13,2d ago,6,0,NL,,,,,10-Jun-13,1,5,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,5,Predation,Buffer,239160610,240150347,,
Ithaca,Unit_4,92,TRES,2013,1,22-Jun-13,2d ago,24-Jun-13,3d ago,3,0,NL,,,,,07-Jul-13,7,3,,,,,,,,,,,,,,,,,,,0d ago,0,,,,,,
Ithaca,Unit_4,93,TRES,2013,1,21-May-13,3d ago,25-May-13,2d ago,5,0,NL,,,,,10-Jun-13,1,5,,,,,,,,,,,,,,,,,07-Jul-13,Fledged,7d ago,4,Predation,NonPred,240150435,160120300,,
Ithaca,Unit_4,94,TRES,2013,1,11-May-13,3d ago,14-May-13,1d ago,4,0,NL,,,,,31-May-13,1,4,,,,,,,,,,,,,,,,,22-Jun-13,Fledged,2d ago,4,Predation,NonPred,160120445,239159073,,
Ithaca,Unit_4,95,TRES,2013,1,12-May-13,3d ago,21-May-13,3d ago,7,0,NL,,,,,05-Jun-13,1,7,,,,,,,,,,,,,,,,,14-Jun-13,Died,3d ago,0,Predation,NonPred,239160604,239160616,,
Ithaca,Unit_4,98,TRES,2013,1,12-May-13,3d ago,20-May-13,3d ago,8,0,NL,,,,,03-Jun-13,1,7,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,Predation,NonPred,160120119,240150364,,
Ithaca,Unit_4,102,TRES,2013,1,11-May-13,3d ago,21-May-13,3d ago,6,0,NL,,,,,05-Jun-13,1,3,,,,,,,,,,,,,,,,,26-Jun-13,Fledged,3d ago,2,Predation,NonPred,235120331,239159923,,
Ithaca,Unit_4,105,TRES,2013,1,18-May-13,1d ago,23-May-13,2d ago,6,0,NL,,,,,07-Jun-13,1,6,,,,,,,,,,,,,,,,,16-Jun-13,Died,2d ago,0,Predation,NonPred,239160608,239160655,,
Ithaca,Unit_4,106,TRES,2013,1,20-May-13,3d ago,25-May-13,2d ago,6,3,U,,,,,11-Jun-13,1,3,,,,,,,,,,,,,,,,,16-Jun-13,Died,2d ago,0,Predation,NonPred,239160613,,,
Ithaca,Unit_6,1,TRES,2013,1,09-May-13,2d ago,13-May-13,2d ago,5,0,NL,,,,,31-May-13,1,5,,,,,,,,,,,,,,,,,27-Jun-13,Fledged,1d ago,2,TelomeresAB,Transfer,160120211,160120639,,
Ithaca,Unit_6,2,TRES,2013,1,10-May-13,2d ago,14-May-13,3d ago,5,0,NL,,,,,31-May-13,1,5,,,,,,,,,,,,,,,,,27-Jun-13,Fledged,1d ago,3,TelomeresAB,BSEnl,160120127,160120641,,
Ithaca,Unit_6,3,TRES,2013,1,17-Jun-13,1d ago,21-Jun-13,1d ago,5,0,NL,,,,,05-Jul-13,1,5,,,,,,,,,,,,,,,,,24-Jul-13,Fledged,2d ago,1,TelomeresAB,BSControl,160120127,,,
Ithaca,Unit_6,4,TRES,2013,1,10-May-13,2d ago,16-May-13,2d ago,6,0,NL,,,,,31-May-13,1,4,,,,,,,,,,,,,,,,,21-Jun-13,Fledged,1d ago,1,TelomeresAB,BSRed,160120210,,,
Ithaca,Unit_6,5,TRES,2013,1,13-May-13,2d ago,22-May-13,2d ago,6,6,D,,,,,,,0,,,,,,,,,,,,,,,,,28-May-13,Died,1d ago,0,TelomeresAB,BSControl,160120614,,,
Ithaca,Unit_6,6,TRES,2013,1,13-May-13,2d ago,22-May-13,2d ago,6,6,U,,,,,,,0,,,,,,,,,,,,,,,,,02-Jul-13,Unknown,3d ago,0,TelomeresAB,,160120615,,,
Ithaca,Unit_6,6,TRES,2013,2,06-Jul-13,3d ago,10-Jul-13,2d ago,5,0,NL,,,,,24-Jul-13,1,5,,,,,,,,,,,,,,,,,16-Jul-13,Fledged,1d ago,5,TelomeresAB,,160120615,,,
Ithaca,Unit_6,7,TRES,2013,1,21-May-13,2d ago,25-May-13,1d ago,4,4,D,,,,,,,0,,,,,,,,,,,,,,,,,02-Jun-13,Died,3d ago,0,TelomeresAB,BSControl,160120628,,,
Ithaca,Unit_6,8,TRES,2013,1,12-May-13,2d ago,23-May-13,1d ago,6,0,NL,,,,,07-Jun-13,1,6,,,,,,,,,,,,,,,,,03-Jul-13,Fledged,1d ago,5,TelomeresAB,BSEnl,24015887,160120212,,
Ithaca,Unit_6,9,TRES,2013,1,10-May-13,2d ago,13-May-13,2d ago,4,4,D,,,,,,,0,,,,,,,,,,,,,,,,,13-May-13,Died,2d ago,0,TelomeresAB,BSControl,,,,
Ithaca,Unit_6,9,TRES,2013,2,22-May-13,2d ago,25-May-13,1d ago,4,0,NL,,,,,13-Jun-13,2,2,,,,,,,,,,,,,,,,,14-Jun-13,Died,2d ago,0,TelomeresAB,BSControl,160120627,,,
Ithaca,Unit_6,10,TRES,2013,1,09-May-13,,13-May-13,2d ago,5,5,D,,,,,,,0,,,,,,,,,,,,,,,,,03-Jun-13,Died,1d ago,0,TelomeresAB,BSControl,160120604,,,
Ithaca,Unit_6,11,TRES,2013,1,13-May-13,2d ago,19-May-13,2d ago,6,1,X,,,,,02-Jun-13,1,4,,,,,,,,,,,,,,,,,26-May-13,Fledged,1d ago,4,TelomeresAB,,160120610,160120282,,
Ithaca,Unit_6,12,TRES,2013,1,12-May-13,2d ago,14-May-13,3d ago,3,1,X,,,,,01-Jun-13,1,1,,,,,,,,,,,,,,,,,20-Jun-13,Fledged,1d ago,1,TelomeresAB,,160120607,160120693,,
Ithaca,Unit_6,13,TRES,2013,1,11-May-13,2d ago,14-May-13,3d ago,4,0,NL,,,,,01-Jun-13,1,3,,,,,,,,,,,,,,,,,24-Jun-13,Fledged,1d ago,1,TelomeresAB,,222154419,,,
Ithaca,Unit_6,14,TRES,2013,1,11-May-13,2d ago,21-May-13,2d ago,6,0,NL,,,,,06-Jun-13,1,4,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,1d ago,4,TelomeresAB,,160120601,,,
Ithaca,Unit_6,15,TRES,2013,1,12-May-13,2d ago,22-May-13,2d ago,7,0,NL,,,,,07-Jun-13,1,5,,,,,,,,,,,,,,,,,14-Jun-13,Died,5d ago,0,TelomeresAB,,160120617,,,
Ithaca,Unit_6,16,TRES,2013,1,09-May-13,2d ago,14-May-13,3d ago,6,0,NL,,,,,30-May-13,1,6,,,,,,,,,,,,,,,,,08-Jun-13,Died,2d ago,0,TelomeresAB,BSEnl,232173314,239159759,,
Ithaca,Unit_6,16,TRES,2013,2,17-Jun-13,3d ago,21-Jun-13,1d ago,5,0,NL,,,,,04-Jul-13,1,4,,,,,,,,,,,,,,,,,26-Jul-13,Fledged,2d ago,4,TelomeresAB,BSControl,232173314,,,
Ithaca,Unit_6,17,TRES,2013,1,10-May-13,2d ago,13-May-13,2d ago,4,0,NL,,,,,30-May-13,1,4,,,,,,,,,,,,,,,,,05-Jun-13,Predated,2d ago,0,TelomeresAB,,240151975,,,
Ithaca,Unit_6,17,TRES,2013,2,13-Jun-13,2d ago,17-Jun-13,1d ago,3,0,NL,,,,,01-Jul-13,1,3,,,,,,,,,,,,,,,,,22-Jul-13,Fledged,3d ago,3,TelomeresAB,,240151975,,,
Ithaca,Unit_6,18,TRES,2013,1,20-May-13,2d ago,25-May-13,1d ago,6,6,U3P3,,,,,,,0,,,,,,,,,,,,,,,,,01-Jun-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_6,19,TRES,2013,1,18-May-13,2d ago,20-May-13,2d ago,3,3,P,,,,,,,0,,,,,,,,,,,,,,,,,23-May-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_6,20,TRES,2013,1,12-Jun-13,3d ago,16-Jun-13,1d ago,5,5,P,,,,,,,0,,,,,,,,,,,,,,,,,20-Jun-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_6,21,TRES,2013,1,11-May-13,2d ago,20-May-13,2d ago,8,8,X1P7,,,,,,,0,,,,,,,,,,,,,,,,,24-May-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_6,22,TRES,2013,1,19-May-13,2d ago,23-May-13,1d ago,4,4,P,,,,,,,0,,,,,,,,,,,,,,,,,28-May-13,Predated,1d ago,0,,,,,,
Ithaca,Unit_6,23,TRES,2013,1,13-May-13,2d ago,18-May-13,2d ago,6,6,P,,,,,,,0,,,,,,,,,,,,,,,,,23-May-13,Predated,2d ago,0,,,,,,
Ithaca,Unit_6,24,TRES,2013,1,12-May-13,2d ago,21-May-13,2d ago,5,0,NL,,,,,06-Jun-13,1,5,,,,,,,,,,,,,,,,,30-Jun-13,Fledged,1d ago,4,TelomeresAB,,160120602,,,
Ithaca,Unit_6,25,TRES,2013,1,10-May-13,2d ago,14-May-13,3d ago,5,0,NL,,,,,30-May-13,1,5,,,,,,,,,,,,,,,,,18-Jun-13,Fledged,1d ago,2,TelomeresAB,BSRed,312162672,,,
Ithaca,Unit_6,26,TRES,2013,1,10-May-13,,13-May-13,2d ago,4,4,U2D2,,,,,,,0,,,,,,,,,,,,,,,,,28-May-13,Died,1d ago,0,TelomeresAB,BSControl,160120239,,,
Ithaca,Unit_6,28,TRES,2013,1,03-Jun-13,2d ago,07-Jun-13,1d ago,5,0,NL,,,,,21-Jun-13,1,5,,,,,,,,,,,,,,,,,11-Jul-13,Fledged,1d ago,4,TelomeresAB,BSControl,160120239,239160704,,
Ithaca,Unit_6,29,TRES,2013,1,19-May-13,2d ago,24-May-13,1d ago,6,0,NL,,,,,09-Jun-13,1,5,,,,,,,,,,,,,,,,,02-Jul-13,Fledged,1d ago,4,TelomeresAB,Unknown,232173786,,,
